nome;idade
Laura Branco Brandon Larson;12
David Gaspar Christopher Page;20
David Batista-Lopes Joshua Fuller;26
Luana Freitas Casey Caldwell;12
Diego Monteiro Dawn Miller;19
Camila Simões Elizabeth Cole;38
Frederico Anjos-Azevedo Steven Johnson;39
Wilson de Maia Linda Taylor;57
Helena-Nádia Simões Robert Dunlap;35
Tatiana Amaral Adrian Wilson;28
Rodrigo Santos Madison Chen;34
Denis Loureiro Jennifer Garcia;60
Irina da Simões Matthew Robinson;37
Diego Paiva Dr. Jennifer Strickland;42
Wilson Cardoso Samuel Keller;67
Mélanie-Diogo Ferreira Meghan Moore;66
Noa Morais-Cardoso Susan Daniels;42
Rui da Sousa Albert Scott;41
Margarida Rocha Richard White;70
Vasco Moreira Matthew Chan;30
Ângela Silva Elaine Davis;43
Constança Borges Mr. Gregory Ramos MD;69
Micael Assunção-Pinheiro Jacob Davis;58
Jaime Brito Michael Blackburn;32
Naiara Pereira Michael Rowe;20
João Ferreira Ronald Johnson;67
Renata Fonseca Shannon May;26
Jorge Lourenço Michaela Spears;35
Lourenço Cunha Benjamin Brown;15
Ariana Moura Susan Williams;56
Nádia Castro Joseph Foster;57
Isabela Ramos William Russell;30
Tomás do Fonseca David Simpson;58
Fábio Tavares-Gaspar Michelle Neal;27
Yasmin Gaspar Elizabeth Guzman;64
Valentim Lopes Mrs. Mary Beck;24
Kyara Pacheco Rebecca Meza;47
Cristiano-Rúben Ramos Christopher Wall;58
Ângela Gomes Kristin Gibson;31
Mia Antunes Angela Johnson;49
Fábio Simões Tyler Wright;61
Nair de Ramos Jeffrey Cox;60
Henrique Antunes Jean Wolfe MD;25
Ema Ramos Bryan Murphy;25
Eduarda Gonçalves-Ribeiro Jill Ware;52
Paulo-Eduardo Faria Thomas Palmer;20
Daniela Martins Teresa Leach;28
Luís-Mariana Carvalho David Hernandez;22
Íris Fernandes Julie Burton;21
Emília Mendes Jamie Burns;19
Luana Lourenço Stephen Hansen;49
Clara Tavares-Pacheco Andrew Pacheco;64
Pilar Campos William Shelton;46
Mélanie Moura Jacqueline Brown;13
Tatiana Paiva Levi Graham;69
Luís Abreu Kimberly Warner;22
Mélanie Pires-Marques Katie Hicks;40
Débora Araújo Jose Baldwin;28
Manuel Lima Kimberly Benson;29
Melissa Maia-Rocha Sue Baker;30
Luana de Sousa Joshua Reeves;13
Erica Nogueira Brian West;52
Luana Antunes William Simpson;64
Lorena Abreu Jack Schroeder;62
Bernardo Cruz Terri Adams;26
Mafalda-Inês Azevedo Bridget Gonzalez;40
Luísa Maia Daniel Sanchez;32
Bruno Almeida Karen Hill;58
Marco de Nogueira Adriana Hill;48
Fernando Esteves Sarah Romero;58
Renata Figueiredo Larry Webb;51
Íris Garcia Gabrielle Marshall DDS;24
Joana Antunes Sandy Rocha;45
Iara Alves Hayden Wilson;13
Juliana Melo Justin Simpson;14
Petra Paiva Martha Kline;25
Mia Jesus Joseph Mcclain;37
Sebastião Torres Melissa Smith;68
Lúcia Antunes Brent Wolfe;55
Laura do Teixeira Adam Wheeler;66
Tomé Fonseca Troy Shelton;30
Renata Nunes Adam Green;62
Filipe Rocha Thomas Wright;62
Carminho Moura Dale Baker;62
Mafalda Pinto Carrie Pacheco;64
Matias-Débora Henriques James Salas;33
Bruna da Morais Nathan Henry;27
Renato Garcia Lisa Ramirez;66
Erica do Campos Edward Rivera;35
Maria Pacheco Bryan Johnson;52
Raquel-Mélanie Faria Howard Smith;50
Frederico Amorim Katelyn Gutierrez;67
Clara Moura Jacqueline Williamson;37
Kévim Pinto James Baxter;40
Beatriz Pacheco Bradley English;31
Vasco Cruz-Miranda Dawn Romero;64
Alícia Mendes-Moura Richard Ponce;55
Álvaro de Jesus Cathy Vargas;45
Constança Antunes-Campos Erin Martinez;13
André Magalhães Nicole Jenkins;16
Leonardo Leal Gregory Griffin;24
Gabriel Carvalho Aaron Elliott;55
Alexandre Ramos Erin Scott;40
Anita de Carvalho Susan Greene;24
Santiago-Alexandra Sá James Lee;22
Gabriela Matias Claudia Middleton;66
Valentina Barros Jennifer Turner;69
Márcio Alves Mr. Jerry Young;53
Carlota Borges James Shea;17
Erica Reis Rebecca Sutton;48
Carminho Lima Jeffrey Moore;26
Mélanie Ribeiro Debra Burch;27
Daniela Lourenço Jeffrey Hatfield;24
Cláudio Cunha Austin Pruitt;17
Hugo Pinto Courtney Simmons;37
Alexandra Araújo Rebecca Powers;41
Xavier Baptista Claire Turner;67
Larissa Branco Eric Alvarez;25
Pedro Faria Dr. Jenna Parker MD;42
Leonardo Henriques Dale Payne;65
Naiara Silva Brian Nash;70
Samuel Mota Kevin Hall;54
Cláudio Valente Jessica Gardner;44
Erika de Pires Lauren Peterson;60
Luís Tavares Joshua Harvey;36
Diego Carvalho Melissa Logan;35
Carlota Lopes Marc Price;55
Lia Machado Robert Kelly;19
Carminho Matias Alexander Nichols;22
Isabela Lopes Anthony Rojas;48
Benedita Baptista Mary Smith;34
Carlos Pinto Wendy Little;34
Bárbara Costa Melissa Haney;65
Lisandro Teixeira Victor Newman;42
Gil-Nelson Correia Dawn Mclean;31
Mário Araújo Elaine Diaz;52
Guilherme Batista Matthew Moore;32
Bryan Tavares Amy Baker;19
Kévim Gonçalves Alan Johnson;12
Anita Simões Alex Smith;63
Diogo de Abreu Shane Gilbert;49
Francisca Figueiredo Diana Evans;69
Joaquim Borges Glen Hayes;41
Mafalda Matos Kimberly Smith;28
Ariana Paiva Harold Williams;56
Marcos Amaral Stephanie Jensen;22
Camila Melo Christopher Nielsen;30
Nicole Brito Robert Patterson;70
Ricardo de Fernandes John Parrish;67
Isabel Costa Brenda Ramirez;68
Bruno Coelho Christopher Price PhD;12
António Antunes Allison Wallace;52
Bruno do Fonseca Mackenzie Harris;70
Mateus Mendes Carrie King;36
Filipe Anjos Diana Mathews;41
Igor do Amaral Brian Greer;25
Vitória Barbosa Michelle Rosales;45
Alexandra Sousa Karen Robinson;68
Kyara do Neto Jesse Zimmerman;32
Emília-Dinis Baptista Kelly Allen;67
Bruna Brito Teresa Schmidt MD;20
Daniel Torres Claire Wong;62
Márcio Freitas William Davis;50
Valentina de Gaspar William Flores DDS;44
Camila-Álvaro Nunes Shannon Lee;44
André Miranda Cindy Clayton;21
Vera Costa Mark Scott;22
Mafalda Ferreira Jordan Eaton;31
Júlia Henriques Robyn Collins;70
Pilar Neves Patricia Walker;21
Gabriela Loureiro Ronald Fry;68
Ângelo Ramos Judith Lara;55
Carlota Rodrigues-Almeida Bruce Ramirez;14
Ângelo-Micael Vicente Grace Myers;32
Leonardo Lima Luis Price;44
Rafaela-Luca Tavares Lindsey Rios;58
Vasco Simões Cindy Banks;14
Álvaro-Camila Gomes Natasha Novak;19
Erica Oliveira Peter Brooks DVM;59
Yasmin Branco Katie Hill;48
Francisca Moreira Jackson Duran;14
Cláudio Valente Michele Rogers;13
Valentina do Fonseca Darryl Thomas;14
Ema Cardoso Sandra Banks;21
Cristiano do Nogueira Shelly Harvey;20
Ângelo Fernandes Kevin Gibson;62
Alex Moreira Timothy Cruz;43
Pedro Magalhães-Castro Nicole Cole;60
Dinis Nunes Anthony Jones;18
Kelly Borges Joseph Williams;69
Eduardo Ferreira Jason Henry;44
Valentina Batista Maria Smith;50
Amélia-Santiago Alves John Lawson;36
Kevin Sousa Virginia Calhoun;33
Márcio Gonçalves Katherine Rodgers;62
Leonardo Borges Jill Walker;43
Vera Barros Michael Barry;65
Tomás Campos Charles Gomez;66
Rúben Garcia Michelle Perez;65
Rita Matos Robert Ferguson;42
Afonso Antunes Natasha Simon MD;40
Matias-Luca Andrade Jasmin Smith;62
Sara do Torres Mike Williams;58
Paulo Carvalho Sherry Sanchez;24
Lorena-Wilson Ramos Mark Moore;27
Vítor Antunes Jenna Benson MD;31
Luana Castro Michelle Johnson;22
Alexandre Torres Andrea Golden;60
Ema Neves Jane Turner;31
Tomás Azevedo Jacob Reyes;31
Bryan Pinho Randy Johnson Jr.;30
Emanuel Araújo Stacey Thompson;44
José da Lima Paul Clark;23
Ana Gomes Paul Adams;41
Érica-Camila Anjos Amy Smith;60
Mia Melo Natalie Cherry;18
Bryan Oliveira Alexa Gonzalez;59
Larissa Barbosa Amy Yoder;40
Raquel Machado Joshua Lam;59
Mélanie Baptista Connie Johnson;26
Mara da Nascimento Tonya Odom;51
Isabel Neves Dominique Stevens;50
Kévim Ribeiro Kimberly Burke MD;63
Pedro Esteves Rodney Pittman;28
Rafael Correia Michael Alvarez;56
Joaquim-Frederico Faria Alexander Carter;20
Sandro Neves-Santos Wendy Franco;58
António Mota-Assunção Jessica Gay;53
Martim Figueiredo Tammy Henderson;36
William da Sá Charles Harding;19
Eduarda Batista Julia Cooper;13
Guilherme Almeida Jeffrey Shepard;36
Eva Lourenço Bryan Sellers;37
André Freitas Mr. Brian Williams;18
Noah Ribeiro Joseph Nguyen;30
Martim do Lourenço Joe Merritt;55
Benjamim Barros Michael Taylor;27
Diego Baptista Levi Farley;40
Isabela de Moreira Miss Jessica Fields;21
Samuel-Alexandra Nogueira Jeffrey Fleming;63
Samuel Batista Loretta Martinez;21
Kevin-Gabriel Pinto Tami Hancock;17
Victória Borges Victoria Wang;15
Isaac Reis Andrew Lee;54
Simão Lima Adrian Brown;15
Margarida-Carlota Gomes Joseph Harper;27
Tiago Coelho Chad Roth;42
Eduarda Torres Stacy Anderson;33
Mateus Carneiro-Sousa Victor Harris;44
Rúben Campos Lori Jones;62
Erika de Rodrigues Aaron Phillips DDS;21
Melissa do Monteiro Virginia Chase;26
Bianca-Daniela Mendes Shannon Solomon;31
Filipe-Joana Moura Jennifer Nichols;53
Leonardo Fonseca Matthew Flores;69
Miriam Freitas Sharon West;47
Carlos Vieira Todd Foster;51
Ivan do Batista Jenny Zimmerman;24
António Melo Kimberly Bright;51
Lorena de Carvalho Kevin Watson;52
Filipa Moreira Julie Moore;34
Leonor Pacheco Christopher Conway;27
Bruno Carneiro Juan Diaz;45
António do Matias Wendy Jones MD;59
Kevin Lourenço Sheila Sullivan;43
Pilar Gaspar-Barbosa Laurie Williams;55
Gaspar Carvalho-Guerreiro Timothy Ferrell;51
Tomás Cardoso Timothy Campbell;57
Nicole Ramos Joseph Carter;42
Matilde Antunes Kevin Scott;18
Iara Borges Wesley Turner;49
Vera Borges Troy Murphy;29
David Domingues-Matos Mr. Steven Ortiz;64
Sebastião Barbosa Lindsay Olsen;13
David Vaz Joseph Houston;55
Flor Lopes Jose Fox;53
Madalena Pacheco Patricia Gomez;20
Duarte Valente-Lourenço Courtney Humphrey;14
Fábio Nunes Carol Turner;31
Leonor Monteiro Mathew Cherry;40
Matias Fernandes Roy Johnson;41
Frederico Neto Todd Roberts;21
Noa Leal Brandon Fletcher;32
Salomé-Flor Oliveira Danielle Smith;70
Catarina Baptista Daniel Foley;41
Nádia Reis Jesus Johnson;43
Matias Ramos Shannon Mckinney;65
Lucas Esteves Micheal Burke;45
Kévim Gaspar Michael Hernandez;69
Lourenço Barbosa Michelle Miller;70
Madalena de Gaspar Nicholas Holt;66
Gonçalo do Leite Christina Mejia;23
José Mota Roger Reynolds;46
Ivan Torres Emily Castaneda;23
Nair Pacheco David Munoz;45
Leandro Correia-Lourenço Melissa Jones;46
Benedita Lima Patrick Dean;16
Gabriela Jesus William Adams;29
Francisco Campos Manuel Adkins;31
Afonso Mendes Jorge Price;57
Luana do Araújo Robert Allen;66
Leandro Assunção-Vaz Steven Williamson;44
Catarina Pinheiro Melissa Torres;26
Alice Amorim Larry Kemp;56
Mara Fernandes Andrew Johnson;61
Gaspar Vieira Daniel Pruitt;56
Emma Correia Donald Pollard;59
Mara Cardoso-Loureiro Jeremy Reyes;57
Marcos Carneiro Stephanie Evans;12
Luís Magalhães Cynthia Owen;68
Leandro Mendes David Lewis;43
Diogo Cruz-Gonçalves Frank Sheppard;19
Amélia Lopes Anna Young;70
Helena Matos Nancy Castillo;45
Mafalda Freitas Kendra Banks;64
Nuno Correia Michael Mendez;57
Bianca Branco Christopher Young;60
Francisca Coelho-Cunha Catherine Rodgers;59
Raquel Antunes Samuel Everett;68
Teresa Ramos Andrew Ayala;29
Valentina Teixeira Alexis Schmidt;63
Pilar Carvalho Eric Scott;56
Sandro Barros Suzanne Jackson;53
Rafael-Madalena Almeida Linda Clark;13
Francisco Henriques Jonathan Jordan;33
Melissa Antunes Jacqueline Salazar;28
Íris-Bruna Antunes Stacey Moran;34
Henrique Esteves Frank Melendez;64
Diana Martins Gabrielle Long;43
Cláudio da Gomes Katrina Barker;63
Salomé-Diogo Vaz Steven Weiss;57
Marta Magalhães Beth Walls;55
Lia Ribeiro-Araújo Jordan White;61
Naiara Macedo Carl Smith;54
Rafaela-Renata Brito Lisa Hull;15
Tiago Borges Cristian Finley;24
Bernardo Ramos Robert Morrow;51
Mia Mota Robin Esparza;43
Ivan Lopes Sarah Hartman;17
Larissa Domingues Bruce Patel;28
Inês Assunção Jennifer Evans;64
Yasmin da Gonçalves Teresa Nguyen;36
Benjamim Amorim Brent Norman;12
Francisco-Daniela Ferreira Cynthia Blair;37
Francisca de Tavares Thomas Fisher;25
Alícia Batista-Batista Jonathan Lowe MD;38
Diego Sousa Richard Martin;26
Enzo Cardoso Dr. Melissa Hardy;12
William Melo Lauren Carey;32
Ricardo-Alex Martins Heather Phillips;55
Benjamim Baptista Aaron Robinson;23
Larissa-Anita Nunes Valerie Gregory;13
Júlia Pacheco Chelsea Johnson;70
Adriana Sá Mrs. Kendra Burns PhD;56
Larissa Rodrigues-Correia Derek Macias;51
Vitória Antunes Tina Herman;28
Cláudio Pacheco-Moreira William Carter;64
Mafalda Branco William Friedman;70
Tomé Barbosa Dr. Natalie Young PhD;66
Valentina Castro Matthew Clarke;54
Juliana da Ferreira Robert Barrera;66
Iara Soares Mark Flores;45
Álvaro Barbosa Charles James;38
Melissa Lourenço-Melo Mitchell Woodward;35
Carlota Martins Valerie Figueroa;53
Sérgio-Soraia Tavares Timothy Rich;27
Júlia Branco Shannon Murphy;17
Artur Moura Hannah Jackson;34
Benjamim Tavares Kelly Mccormick;48
João Matos Brian Bass;31
Leonor Valente Catherine Gibson;36
David Cunha Austin Rodriguez;69
Erika Machado John Shaffer;67
Naiara Ribeiro Darren Snyder;34
Gabriela Freitas William Thompson;25
Bryan Magalhães Samuel Yang;19
Tatiana Mendes Ralph Duncan;48
Kelly Matias Kenneth West;66
Maria Azevedo David Bowers;54
Isabela de Paiva Elizabeth Freeman;55
Emanuel Carneiro-Cunha Savannah Valenzuela;18
Clara Domingues Lindsay Hall;35
Pilar Lima Ashley Riley;44
Erica Araújo Kayla Clay;62
Filipe Azevedo Jill Murphy;29
Naiara Garcia Abigail King;13
Carminho-Cláudio Pinto Kyle Wallace;52
Eduardo Lopes Sabrina Austin;47
Luna de Melo Kyle Vasquez;59
Matias Henriques Brandi Mills;32
Lara Matias Brandon Barton;44
Yara Gomes Caroline Carrillo;17
Filipe-Mélanie Figueiredo Heather Cline;70
Pilar Mendes-Fernandes James Coleman;27
Mateus Castro Dalton Cole;63
Diego-Leandro Pacheco Robert Hunt;21
Mara Pinheiro Michelle Davis;32
Ema Antunes Amy Fernandez;35
Vasco Amorim Jean Harding;49
Inês Melo Tina Donovan;59
Joana Torres Laura Villegas;48
Daniela Baptista Michael Brown;55
Francisco Pereira-Reis Eric Moran;21
Miriam Tavares Angel Fitzgerald;28
Flor Lima Mariah Shelton;33
Helena-Maria Mendes Jennifer Hardy;24
Vitória Figueiredo Erica Scott;29
Afonso Pinheiro Richard Torres;37
Anita Carvalho Dr. Norma Lewis;61
Cláudio Borges Mary Nelson;22
Diana Abreu Wendy Scott;24
André da Paiva Mckenzie Rose;52
Isaac Paiva Brad Wagner;19
António Barros Erik Thompson;18
Lourenço Neves Michael Dunn;30
Vera Pinho Craig Austin;13
Tomé Leal Stephen Mills;33
Eduardo-Álvaro Gonçalves Samantha Swanson;70
Wilson do Carneiro Danielle Silva;48
Vicente Neves Andrew Carson;49
Artur-Erica Gaspar Jessica Gonzales;61
Benedita Silva Amy Rivera;42
Valentina Jesus Jeffrey Mason;21
Juliana Fernandes Spencer Miller;44
Bianca do Fonseca Brooke Nichols;31
Erika Melo Stuart Larsen;36
Mauro Oliveira-Azevedo Rose Fleming;30
Eva da Andrade Kimberly Salinas;68
Petra Valente Bryan Buck DDS;34
Benedita Pires-Branco Billy Burke;43
João-Amélia Reis Joseph Parrish;61
Andreia Matias Ethan Cain;40
Vicente Oliveira Patrick Peterson;18
Mafalda da Barbosa Timothy Curtis;67
Vitória Rocha Karen Bryant;68
Irina Lopes Antonio Peterson;39
Brian-Tatiana Branco Janet Oconnor;50
Luana Gonçalves Larry French;70
Kevin Andrade Mitchell Guerrero;24
Rita Pinheiro Jesse Sutton;54
Núria Machado Brandon Johnson;25
Lucas Loureiro Traci Shaw;60
Álvaro Sousa Andrea Gonzalez;31
Igor Freitas Kelly Snow;40
Alice de Paiva Jill Cohen;17
Guilherme-Yara Monteiro Laura Yu;26
Patrícia do Domingues Claire White;40
Lia Batista Darin Ortiz;28
Igor Guerreiro-Cardoso Erica Morris;52
Simão Lopes-Domingues Gregory Turner;14
Francisca de Esteves Mrs. Peggy Spence;48
Rodrigo Teixeira Nicholas Wilson;65
Maria de Cunha Sarah Mccormick;23
Brian-Fábio Fonseca Bryan Williams;65
Daniela Andrade Kimberly Todd;29
Letícia Macedo Barbara Gentry;32
Diogo Pinheiro-Jesus William Weber;63
Bernardo do Vaz Tyrone Arias;21
Helena Nunes Jose Nelson;17
Afonso Castro Walter Lewis;48
Luca Marques Dawn Brown;32
Júlia Antunes David Cole;54
Bianca Sousa Danielle Salazar;27
Juliana-Lara Soares Sydney Ellis;34
Gabriel Lima Chad Vega;41
Teresa Vieira Christopher Walsh;15
Lara Anjos Samuel Gray;32
Frederico de Fonseca Andrea Johnson;22
Marta Marques Stacey Schwartz;13
Salvador Azevedo Tara Medina;59
Cláudio Rocha Robert White;36
Alexandra Araújo Miranda Anderson;41
Edgar Moura Barbara Randolph;62
Sandro Anjos Sarah Smith;45
Lourenço Gomes Sarah Walker;26
Francisco Amorim-Antunes John Griffin;49
Samuel do Assunção Wayne Reyes;20
Nair Cruz Veronica Khan;28
Bárbara Amorim Anthony Peterson;64
Noa da Morais Julie Rowland;31
Joaquim Reis Carol Jones;67
David Soares Deborah Montgomery;58
Carolina Moreira-Antunes Jeremy Williams;29
Fábio Coelho Joseph Mosley;37
Irina-Ângelo Batista Sara Campbell;17
Pilar Valente-Marques Thomas Warren DVM;52
Vitória Pacheco Manuel Hudson;61
Afonso Correia Darrell Carr;24
Victória Brito David Johnson;22
Rita de Magalhães Frances Charles;14
Tomé Freitas Amy Hudson;45
Jéssica Oliveira Jose Brown;35
Noah-Fernando Miranda Sherry Jackson;19
Filipa-Patrícia Nunes Janet Parker;47
Kyara Figueiredo-Barros Mr. Thomas Finley;50
Iara do Andrade Hannah Meyer;62
Renata Machado Luke Burch;40
Andreia Ribeiro Brandy Hopkins;51
Dinis Melo Brittany Cochran;69
Mariana Coelho Rebecca Vincent;43
Filipe Pereira Joshua Morales;63
Carolina Brito Rebecca Wilson;25
Frederico Amorim-Mendes Johnathan Dean;18
Daniel Amaral-Costa Stacy Thompson;14
Edgar Lourenço John Reid;61
Samuel Nunes Ann Brown;62
Santiago Carvalho Jeffrey Anderson;53
Laura Faria David Freeman;35
Bruno Neto Taylor Velazquez;44
Emanuel Pacheco-Nunes Steven White;36
Fernando Borges Cheryl Casey;16
Teresa Carvalho Kevin Thomas;20
José do Nunes David Smith;40
Frederico-Ângelo Antunes Matthew Lambert;65
Fábio da Vicente Mathew Smith;30
Paulo Torres Nicole Adams;53
Luana Branco Natasha Martin;60
Andreia Ribeiro Rachel Nixon;25
Amélia Simões Ronnie Hurley;50
Eduarda Rodrigues David Dunn;55
Edgar Baptista John Lewis;40
Vítor-Lia Vaz Kristin Quinn;42
Mário Brito Crystal Francis;48
Érica Loureiro Connor Ward;31
Salvador Cruz Joshua Hebert;20
Simão Matos Wanda Martin;58
Duarte Pires Amanda Rodriguez;34
Helena-Henrique Mota Larry Arias;66
Erika Magalhães Olivia Mcclure;26
Matilde-Teresa Fonseca Peter Carr;17
Rafaela Pereira Blake Watson;43
Gustavo Morais John Bowen MD;66
Letícia de Almeida Eric Turner;18
Valentim Moura Michael Guzman;16
Joel Barros Zachary Johnson;23
Carolina-Nuno Gomes Jacqueline Gross;51
Cristiano de Fonseca Richard Joseph;57
Kelly Paiva Joseph Hernandez;34
Adriana Pereira Jeremy Moss;55
Denis Coelho-Almeida Isaac King;64
Duarte Amaral-Loureiro Lisa Benson;35
Rita Borges Charles Lee;21
Sérgio de Cruz Heather Potts;60
Gonçalo Ramos Marisa Banks;63
Dinis-Renata Gomes Renee Weber;54
Luana Garcia Cindy Krueger;42
Débora Monteiro Olivia Jones;21
Andreia Castro Mrs. Elizabeth Jimenez;37
Fabiana Miranda Julie Harris;65
Alexandra Simões-Matos Kendra Sanders;70
Marta-Mateus Sousa Joseph Mcfarland;48
Márcio-Bernardo Fernandes Janet Torres;17
Martim Castro Crystal Hawkins;19
Yasmin Morais Jennifer Simmons;24
João-Rita Carneiro Christopher Hill;29
José Pinto Jessica Browning;65
Eva Almeida Mark Osborne;33
Gil Domingues Mikayla Ward;46
Rafael Almeida-Maia Jessica Turner;30
Paulo do Nogueira Chelsea Merritt;43
Rafaela Amaral Cynthia Nelson;60
Martim Costa Marc Sanchez;56
Joaquim Monteiro Brandy Gould;64
Miriam Campos Alice Coleman;68
Bruna Magalhães Michael Roberts;54
Daniel Figueiredo Steven Thomas;41
Vera Assunção Dr. Amy Castaneda;64
Matias de Borges Deborah Stuart;12
Sandro Azevedo Matthew Gomez;27
Ivo Barbosa Cody Mcclure;41
Kévim do Vaz John Lindsey;55
Anita Pinto Oscar Stone;50
Irina Baptista Alexis Henderson;27
Erica-Leonor Batista Devin Edwards;69
Fernando Lima Ralph Robbins;58
Rúben Torres-Borges Jordan Romero;37
Artur Martins Kevin Morales;50
Guilherme do Leal Lisa Ortega;16
Laura Valente Hector Chambers;50
Manuel Ferreira Julie Sanchez;36
Matias Almeida Kimberly Hays;43
Sara Henriques Gabriela Wilson;17
Bernardo Borges Jennifer Lewis;50
Gonçalo Pinheiro Jessica Walters;54
Pilar Mendes Mark Scott;60
Denis Lima Allison Jones;70
Sofia da Figueiredo Michele Fowler;27
Gustavo Almeida Daniel Maldonado;44
Vera-Beatriz Teixeira Cheryl Walls;49
Daniela Oliveira-Baptista Shelby Castro;56
Wilson Azevedo John Garcia;44
Luca Barros Jill Robles;18
Emma Loureiro Rebecca Herring;18
Camila Amorim Philip Fox;48
Alexandre Soares Megan Brown;48
César Amorim Michael Johnson;51
Mauro Mendes Adrienne Arroyo;49
Alexandre Pacheco Stephen Reed;48
Gil Simões Nicole Acosta;57
João Baptista John Robertson;46
Bianca de Faria Tina Montoya;51
Yasmin Pacheco Brittney Thomas;12
Ariana Pires Renee Park;70
Bryan Pinto-Magalhães Riley Bennett;56
Raquel Costa Stephanie Dillon;68
Carolina Gaspar-Neves Joshua Dickerson;51
Hugo Amorim Brenda Montes;56
Amélia Santos-Morais Lori Hansen;43
Alex de Marques Kathryn Holder;66
Sofia Reis-Leite Stacy Beard;59
Petra Pacheco Thomas Hoffman;45
Daniela Santos Kelli Gibson;43
Júlia Paiva-Nascimento Julian Williams;45
Iara da Macedo Traci Collins;43
Catarina Pacheco David Blair;55
